PlayerName,Born,Height,Hand,LinkPlayer
Simon Youl,"Symmons, Plains,Tasmania,Aust.",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/simon-youl/y002/player-activity?year=all&matchType=Singles
Olivier Soules,"Doual, France",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/olivier-soules/s387/player-activity?year=all&matchType=Singles
Stephane Sansoni,"Toulouse, France",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/stephane-sansoni/s360/player-activity?year=all&matchType=Singles
Marian Vajda,"Povazska, Czechoslovakia",170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/marian-vajda/v002/player-activity?year=all&matchType=Singles
Jan Gunnarsson,"Olofstrom, Sweden",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jan-gunnarsson/g053/player-activity?year=all&matchType=Singles
Richard Matuszewski,"Newark, NJ",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/richard-matuszewski/m032/player-activity?year=all&matchType=Singles
Daniel Marco,"Tangier, Morocco",178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/daniel-marco/m105/player-activity?year=all&matchType=Singles
John Fitzgerald,"Cummins, Australia",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/john-fitzgerald/f028/player-activity?year=all&matchType=Singles
Fernando Roese,"Novo Hamburgo, Brazil",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/fernando-roese/r036/player-activity?year=all&matchType=Singles
Patrik Albertsson,"Ostersund, Sweden",183.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/patrik-albertsson/a180/player-activity?year=all&matchType=Singles
Kevin Curren,"Durban, South Africa",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/kevin-curren/c057/player-activity?year=all&matchType=Singles
Jose-Luis Aparisi,"Valencia, Spain",178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jose-luis-aparisi/a158/player-activity?year=all&matchType=Singles
Vijay Amritraj,"Madras, India",193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/vijay-amritraj/a022/player-activity?year=all&matchType=Singles
Bjorn Borg,"Sodertalje, Sweden",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/bjorn-borg/b058/player-activity?year=all&matchType=Singles
Aki Rahunen,"Helsinki, Finland",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/aki-rahunen/r193/player-activity?year=all&matchType=Singles
Marko Ostoja,"Bonn, Germany",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/marko-ostoja/o025/player-activity?year=all&matchType=Singles
Paul Dogger,"Amsterdam, Netherlands",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/paul-dogger/d188/player-activity?year=all&matchType=Singles
Bruce Derlin,"Sydney, NSW, Australia",180.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/bruce-derlin/d022/player-activity?year=all&matchType=Singles
Carl Limberger,"Wagga Wagga, NSW, Australia",170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/carl-limberger/l030/player-activity?year=all&matchType=Singles
Michael Walker,"New Wales, England",183.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/michael-walker/w003/player-activity?year=all&matchType=Singles
Eduardo Masso,"Bell Ville, Cordoba, Argentina",178.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/eduardo-masso/m031/player-activity?year=all&matchType=Singles
Tim Mayotte,"Springfield, MA",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/tim-mayotte/m041/player-activity?year=all&matchType=Singles
Darren Cahill,"Adelaide, S.A. Australia",185.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/darren-cahill/c001/player-activity?year=all&matchType=Singles
Tim Wilkison,"Shelby, NC",180.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/tim-wilkison/w019/player-activity?year=all&matchType=Singles
Broderick Dyke,"Gumeracha, Australia",180.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/broderick-dyke/d049/player-activity?year=all&matchType=Singles
Michiel Schapers,"Rotterdam, Netherlands",198.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/michiel-schapers/s021/player-activity?year=all&matchType=Singles
John McEnroe,"Wiesbaden, Germany",180.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/john-mcenroe/m047/player-activity?year=all&matchType=Singles
Andres Gomez,"Guayaquil, Ecuador",193.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/andres-gomez/g023/player-activity?year=all&matchType=Singles
Eric Winogradsky,"Neuilly, France",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/eric-winogradsky/w026/player-activity?year=all&matchType=Singles
Federico Mordegan,"Vicenza, Italy",170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/federico-mordegan/m401/player-activity?year=all&matchType=Singles
Markus Naewie,"Bremen, Germany",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/markus-naewie/n117/player-activity?year=all&matchType=Singles
Chris Garner,"Belfonte, PA",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/chris-garner/g196/player-activity?year=all&matchType=Singles
Fredrik Perman,"Skovde, Sweden",193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/fredrik-perman/p211/player-activity?year=all&matchType=Singles
Tomas Weindorfer,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/tomas-weindorfer/w159/player-activity?year=all&matchType=Singles
Michael Daniel,"Tel Aviv, Israel",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/michael-daniel/d184/player-activity?year=all&matchType=Singles
Massimo Cierro,"Naples, Italy",173.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/massimo-cierro/c035/player-activity?year=all&matchType=Singles
Srinivasan Vasudevan,"Madras, India",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/srinivasan-vasudevan/v018/player-activity?year=all&matchType=Singles
Raul Antonio Viver,"Guayaquil, Ecuador",191.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/raul-antonio-viver/v034/player-activity?year=all&matchType=Singles
Hans Priller,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/hans-priller/p232/player-activity?year=all&matchType=Singles
Arthur De Greef,"Brussels, Belgium",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/arthur-de-greef/d981/player-activity?year=all&matchType=Singles
Jakob Johansson-Holm,,,,https://www.atptour.com/en/players/jakob-johansson-holm/j724/player-activity?year=all&matchType=Singles
Jonathan Eysseric,"Saint-Germain-En-Laye, France",180.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jonathan-eysseric/e678/player-activity?year=all&matchType=Singles
Joffrey De Schepper,"Bordeaux, France",196.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/joffrey-de-schepper/da41/player-activity?year=all&matchType=Singles
Jan Mertl,"Usti Nad Labem, Czech Republic",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jan-mertl/ma38/player-activity?year=all&matchType=Singles
Jakob Sude,Friedrichshafen,193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jakob-sude/sl66/player-activity?year=all&matchType=Singles
Ignacio Monzon,Corrientes,173.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ignacio-monzon/mv75/player-activity?year=all&matchType=Singles
Guy Den Heijer,,,,https://www.atptour.com/en/players/guy-den-heijer/dh18/player-activity?year=all&matchType=Singles
Julien Cagnina,Li�ge,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/julien-cagnina/cg32/player-activity?year=all&matchType=Singles
Jules Marie,France,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jules-marie/mk26/player-activity?year=all&matchType=Singles
Elmar Ejupovic,"Wolfsburg, Germany",193.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/elmar-ejupovic/e811/player-activity?year=all&matchType=Singles
Florian Lakat,Paris,196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/florian-lakat/le91/player-activity?year=all&matchType=Singles
Florent Diep,"Vincennes, France",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/florent-diep/da59/player-activity?year=all&matchType=Singles
Flemming Peters,Itzehoe,178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/flemming-peters/pm06/player-activity?year=all&matchType=Singles
Felipe Derdoy,,,,https://www.atptour.com/en/players/felipe-derdoy/dg99/player-activity?year=all&matchType=Singles
Dragos Nicolae Madaras,"Deva, Romania",191.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/dragos-nicolae-madaras/mw54/player-activity?year=all&matchType=Singles
Gibril Diarra,Vienna,196.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gibril-diarra/d935/player-activity?year=all&matchType=Singles
Dominik Boehler,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/dominik-boehler/bt42/player-activity?year=all&matchType=Singles
Dimitriy Voronin,"Moscow, Russia",173.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/dimitriy-voronin/va39/player-activity?year=all&matchType=Singles
Denis Klok,Evpatoria,180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/denis-klok/kg49/player-activity?year=all&matchType=Singles
Georgii Kravchenko,Kyiv,180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/georgii-kravchenko/k0bj/player-activity?year=all&matchType=Singles
George Loffhagen,"London, Great Britain",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/george-loffhagen/l0cf/player-activity?year=all&matchType=Singles
Gauthier Onclin,Li�ge,180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gauthier-onclin/o0a2/player-activity?year=all&matchType=Singles
Gabriel Decamps,"Sao Paulo, Brazil",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gabriel-decamps/dg53/player-activity?year=all&matchType=Singles
Franco Emanuel Egea,"Cordoba, Argentina",,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/franco-emanuel-egea/e858/player-activity?year=all&matchType=Singles
Francisco Dias,"Lisbon, Portugal",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/francisco-dias/d928/player-activity?year=all&matchType=Singles
Francesco Passaro,Perugia,180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/francesco-passaro/p0ct/player-activity?year=all&matchType=Singles
Loic Cloes,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/loic-cloes/c09d/player-activity?year=all&matchType=Singles
Leonard Von Hindte,Achim,185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/leonard-von-hindte/v09f/player-activity?year=all&matchType=Singles
Rayane Oumaouche,,,,https://www.atptour.com/en/players/rayane-oumaouche/o09n/player-activity?year=all&matchType=Singles
Nathan Seateun,C�ret,180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/nathan-seateun/s09y/player-activity?year=all&matchType=Singles
Maxence Broville,Schoelcher,193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/maxence-broville/bu35/player-activity?year=all&matchType=Singles
Mateusz Terczynski,"Wroclaw, Poland",191.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/mateusz-terczynski/tc46/player-activity?year=all&matchType=Singles
Luka Pavlovic,,,,https://www.atptour.com/en/players/luka-pavlovic/p0ay/player-activity?year=all&matchType=Singles
Luis Humberto Lopez,,,,https://www.atptour.com/en/players/luis-humberto-lopez/l0dd/player-activity?year=all&matchType=Singles
Luca Gelhardt,"Koblenz, Germany",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/luca-gelhardt/gf36/player-activity?year=all&matchType=Singles
Deney Wassermann,,,,https://www.atptour.com/en/players/deney-wassermann/w0bd/player-activity?year=all&matchType=Singles
Dayne Kelly,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/dayne-kelly/ka22/player-activity?year=all&matchType=Singles
Benjamin Dhoe,Vilvoorde,178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/benjamin-dhoe/dh54/player-activity?year=all&matchType=Singles
Billy Harris,Nottingham,193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/billy-harris/hd68/player-activity?year=all&matchType=Singles
Benjamin Pietri,Frejus,183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/benjamin-pietri/p09s/player-activity?year=all&matchType=Singles
Benjamin Hassan,"Merzig, Germany",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/benjamin-hassan/hg94/player-activity?year=all&matchType=Singles
Cayetano March,Miami,175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/cayetano-march/m0aa/player-activity?year=all&matchType=Singles
Clement Geens,"Uccle, Belgium",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/clement-geens/gf08/player-activity?year=all&matchType=Singles
Claudio Fortuna,,,,https://www.atptour.com/en/players/claudio-fortuna/f747/player-activity?year=all&matchType=Singles
Christoph Negritu,"Dinkelsbuehl, Germany",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/christoph-negritu/n731/player-activity?year=all&matchType=Singles
Christian Sigsgaard,,,,https://www.atptour.com/en/players/christian-sigsgaard/sy00/player-activity?year=all&matchType=Singles
Cheong-Eui Kim,,,,https://www.atptour.com/en/players/cheong-eui-kim/k863/player-activity?year=all&matchType=Singles
Charles Broom,St Albans,178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/charles-broom/bv21/player-activity?year=all&matchType=Singles
Buvaysar Gadamauri,Bree,183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/buvaysar-gadamauri/g0cv/player-activity?year=all&matchType=Singles
Brandon Nakashima,"San Diego, CA, USA",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/brandon-nakashima/n0ae/player-activity?year=all&matchType=Singles
Boris Fassbender,,,,https://www.atptour.com/en/players/boris-fassbender/fc25/player-activity?year=all&matchType=Singles
Bastian Malla,,,,https://www.atptour.com/en/players/bastian-malla/mm24/player-activity?year=all&matchType=Singles
Bart Van Den Berg,Alphen aan den Rijn,0.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/bart-van-den-berg/va72/player-activity?year=all&matchType=Singles
Aziz Dougaz,"La Marsa, Tunisia",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/aziz-dougaz/df88/player-activity?year=all&matchType=Singles
Aslan Karatsev,"Vladikavkaz, Russia",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/aslan-karatsev/kc56/player-activity?year=all&matchType=Singles
Arthur Rinderknech,"Gassin, France",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/arthur-rinderknech/rc91/player-activity?year=all&matchType=Singles
Arthur Reymond,Toulouse,180.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/arthur-reymond/rh50/player-activity?year=all&matchType=Singles
Colin Sinclair,Saipan,188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/colin-sinclair/sq79/player-activity?year=all&matchType=Singles
Colin Van Beem,,,,https://www.atptour.com/en/players/colin-van-beem/v750/player-activity?year=all&matchType=Singles
David Pichler,"Eisenstadt, Austria",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/david-pichler/pi95/player-activity?year=all&matchType=Singles
